Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 0.0003}
====================================================================================================
step 3830 | loss 6.3543 | norm 103.9727 | time 1897.2781ms
step 3840 | loss 6.5842 | norm 10878770.0000 | time 1895.4957ms
step 3850 | loss 6.6358 | norm 3771.7930 | time 1898.3977ms
step 3860 | loss 7.0077 | norm 15.2744 | time 1899.2143ms
step 3870 | loss 6.3123 | norm 3422.1406 | time 1899.6921ms
step 3880 | loss 6.8248 | norm 169256.0000 | time 1896.2529ms
step 3890 | loss 6.6376 | norm 657.8944 | time 1899.4348ms
step 3900 | loss 6.7180 | norm 33218.7852 | time 1899.4608ms
step 3910 | loss 6.7821 | norm 3.6661 | time 1899.0765ms
step 3920 | loss 6.6833 | norm 261.2721 | time 1898.2768ms
step 3930 | loss 6.3900 | norm 7.1174 | time 1900.0394ms
step 3940 | loss 6.4010 | norm 1.6636 | time 1896.9996ms
step 3950 | loss 6.4816 | norm 24.4420 | time 1900.5373ms
step 3960 | loss 6.0701 | norm 2.1665 | time 1899.7569ms
step 3970 | loss 6.6203 | norm 3.2098 | time 1898.4177ms
step 3980 | loss 6.4486 | norm 1.7011 | time 1900.1298ms
step 3990 | loss 6.3305 | norm 3.9330 | time 1898.5183ms
step 4000 | loss 6.4707 | norm 9.7920 | time 1898.6568ms
step 4010 | loss 6.6492 | norm 1.4720 | time 1896.3151ms
step 4020 | loss 6.5636 | norm 846.3231 | time 1898.7067ms
step 4030 | loss 6.6326 | norm 23.8537 | time 1899.4040ms
step 4040 | loss 6.4800 | norm 1.4672 | time 1897.7585ms
step 4050 | loss 6.3215 | norm 1.6551 | time 1897.9571ms
step 4060 | loss 6.2880 | norm 14.5635 | time 1897.2788ms
step 4070 | loss 6.2017 | norm 2.9173 | time 1899.8070ms
step 4080 | loss 6.1026 | norm 6.8584 | time 1897.9952ms
step 4090 | loss 6.5143 | norm 1.5440 | time 1898.8247ms
step 4100 | loss 6.4998 | norm 1.8518 | time 1897.0327ms
step 4110 | loss 6.6320 | norm 2.0294 | time 1901.1831ms
step 4120 | loss 6.8232 | norm 72.9291 | time 1898.2432ms
step 4130 | loss 6.7376 | norm 1.5346 | time 1897.5260ms
step 4140 | loss 6.5440 | norm 1.5931 | time 1900.6534ms
step 4150 | loss 6.6134 | norm 1.8181 | time 1898.2134ms
step 4160 | loss 6.2939 | norm 1.5129 | time 1896.9569ms
step 4170 | loss 6.5732 | norm 1.4790 | time 1901.1054ms
step 4180 | loss 6.1692 | norm 2.8034 | time 1900.9657ms
step 4190 | loss 6.1463 | norm 7.3042 | time 1920.7134ms
step 4200 | loss 6.2612 | norm 663278.1250 | time 1900.5215ms
step 4210 | loss 6.4412 | norm 1.7527 | time 1898.0670ms
step 4220 | loss 6.5908 | norm 2.0112 | time 1896.9035ms
step 4230 | loss 6.8586 | norm 52.0698 | time 1901.4423ms
step 4240 | loss 6.3842 | norm 1.7117 | time 1898.4680ms
step 4250 | loss 6.6564 | norm 56.1013 | time 1895.8681ms
step 4260 | loss 6.8586 | norm 201.7782 | time 1907.5990ms
step 4270 | loss 7.0367 | norm 268.4926 | time 1898.4108ms
step 4280 | loss 7.2093 | norm 1781.5612 | time 1898.1409ms
step 4290 | loss 6.6853 | norm 799.3848 | time 1900.3382ms
step 4300 | loss 6.2101 | norm 158.9972 | time 1899.4958ms
step 4310 | loss 6.8135 | norm 2.9163 | time 1899.1487ms
step 4320 | loss 7.1096 | norm 79.3274 | time 1897.4850ms
step 4330 | loss 6.1328 | norm 331.3241 | time 1899.7235ms
step 4340 | loss 6.7007 | norm 1.8337 | time 1895.2296ms
step 4350 | loss 7.0138 | norm 1.7744 | time 1900.4514ms
step 4360 | loss 6.9254 | norm 1.7294 | time 1897.7780ms
step 4370 | loss 6.6520 | norm 1.5865 | time 1898.6619ms
step 4380 | loss 6.6574 | norm 1.9619 | time 1899.2927ms
step 4390 | loss 6.6109 | norm 12.7839 | time 1897.1446ms
step 4400 | loss 6.3452 | norm 3.4289 | time 1898.5195ms
step 4410 | loss 6.4023 | norm 72.2189 | time 1898.4630ms
step 4420 | loss 6.6658 | norm 1.8900 | time 1898.2637ms
step 4430 | loss 6.7510 | norm 1628.1309 | time 1895.9107ms
step 4440 | loss 6.6011 | norm 581.5210 | time 1899.7474ms
step 4450 | loss 7.0691 | norm 87.1788 | time 1900.1679ms
step 4460 | loss 6.7325 | norm 4922.2202 | time 1898.8888ms
step 4470 | loss 6.7351 | norm 4935.3438 | time 1897.4340ms
step 4480 | loss 6.6497 | norm 1430.2703 | time 1969.0511ms
step 4490 | loss 6.4426 | norm 74.4364 | time 1901.6209ms
step 4500 | loss 6.5411 | norm 179.4979 | time 1900.8231ms
step 4510 | loss 6.3290 | norm 298.9320 | time 1898.4022ms
step 4520 | loss 6.7799 | norm 1288.1992 | time 1900.9194ms
step 4530 | loss 6.7612 | norm 1.9593 | time 1898.5929ms
step 4540 | loss 6.5350 | norm 254548.2969 | time 1899.5199ms
step 4550 | loss 6.5177 | norm 9.3839 | time 1897.0101ms
step 4560 | loss 6.7014 | norm 1.7185 | time 1902.0300ms
step 4570 | loss 6.4313 | norm 2.3705 | time 1898.3343ms
step 4580 | loss 6.2955 | norm 2.9298 | time 1897.5136ms
step 4590 | loss 6.5721 | norm 1.6539 | time 1897.2569ms
step 4600 | loss 6.3271 | norm 1.5848 | time 1897.9130ms
step 4610 | loss 7.0591 | norm 1.8539 | time 1895.2842ms
step 4620 | loss 6.1275 | norm 319.3764 | time 1898.4544ms
step 4630 | loss 6.5434 | norm 1.6790 | time 1900.3654ms
step 4640 | loss 6.4496 | norm 1.8187 | time 1897.4543ms
step 4650 | loss 6.3381 | norm 1.6020 | time 1898.9303ms
step 4660 | loss 7.0608 | norm 2.0940 | time 1897.9826ms
step 4670 | loss 6.3982 | norm 1.7783 | time 1899.5500ms
step 4680 | loss 6.9209 | norm 2.8907 | time 1897.2650ms
step 4690 | loss 6.3457 | norm 1.7157 | time 1902.1056ms
step 4700 | loss 6.4400 | norm 1.8735 | time 1897.6686ms
step 4710 | loss 6.7707 | norm 2.7206 | time 1900.2898ms
step 4720 | loss 6.6272 | norm 1.4998 | time 1897.7926ms
step 4730 | loss 6.2012 | norm 2186.9565 | time 1897.7873ms
step 4740 | loss 6.2936 | norm 1.6170 | time 1897.1081ms
step 4750 | loss 5.8357 | norm 122.9610 | time 1898.6480ms
step 4760 | loss 6.6187 | norm 3.0787 | time 1897.9971ms
step 4770 | loss 6.2764 | norm 1.8267 | time 1897.4049ms
step 4780 | loss 6.0674 | norm 20.2584 | time 1898.5574ms
step 4790 | loss 6.7632 | norm 172.6172 | time 1896.8003ms
step 4800 | loss 6.5434 | norm 43.3423 | time 1898.6552ms
step 4810 | loss 6.9020 | norm 1330.7810 | time 1896.6992ms
step 4820 | loss 6.9088 | norm 3485.4333 | time 1902.4575ms
step 4830 | loss 6.7857 | norm 4.9917 | time 1900.8234ms
step 4840 | loss 6.5254 | norm 1953.1522 | time 1895.8437ms
step 4850 | loss 6.6763 | norm 12.5553 | time 1899.1399ms
step 4860 | loss 6.8903 | norm 1165.7435 | time 1898.1831ms
step 4870 | loss 6.4297 | norm 24.6843 | time 1898.6864ms
step 4880 | loss 6.7787 | norm 8.4424 | time 1897.3293ms
step 4890 | loss 6.4078 | norm 10.3181 | time 1899.7803ms
step 4900 | loss 6.5472 | norm 59.3558 | time 1899.5452ms
step 4910 | loss 5.9060 | norm 8.5314 | time 1898.4506ms
step 4920 | loss 6.5247 | norm 3.5336 | time 1900.2404ms
step 4930 | loss 6.5044 | norm 1.7537 | time 1900.8248ms
step 4940 | loss 6.2673 | norm 23.6671 | time 1901.5276ms
step 4950 | loss 6.3498 | norm 15.1970 | time 1899.3273ms
Dataloader now on shard 2 of 11
step 4960 | loss 6.2635 | norm 5.4054 | time 1896.6255ms
step 4970 | loss 6.5351 | norm 2.2691 | time 1898.1342ms
step 4980 | loss 6.1268 | norm 223784.7969 | time 1895.3788ms
step 4990 | loss 6.5265 | norm 1.7886 | time 1897.3241ms
step 5000 | loss 6.6520 | norm 1.4976 | time 1898.3500ms
step 5010 | loss 6.3250 | norm 23.4761 | time 1896.4543ms
step 5020 | loss 6.6169 | norm 6.2605 | time 1900.5475ms
step 5030 | loss 6.7177 | norm 1.8874 | time 1897.0642ms
step 5040 | loss 6.4249 | norm 52868.1055 | time 1899.1234ms
step 5050 | loss 6.4719 | norm 25900.4473 | time 1898.9453ms
step 5060 | loss 6.3345 | norm 3.8930 | time 1899.6608ms
step 5070 | loss 6.8221 | norm 319996.9688 | time 1898.2236ms
step 5080 | loss 6.6185 | norm 5.7079 | time 1898.9346ms
step 5090 | loss 6.9231 | norm 188.1776 | time 1898.8144ms
step 5100 | loss 6.3107 | norm 605.9651 | time 1898.8581ms
step 5110 | loss 6.4502 | norm 9116.4238 | time 1898.0682ms
step 5120 | loss 6.3781 | norm 9409.6035 | time 1896.7314ms
step 5130 | loss 6.0155 | norm 4454.9473 | time 1898.3107ms
step 5140 | loss 7.0378 | norm 172.5201 | time 1897.0118ms
step 5150 | loss 6.3381 | norm 42.2426 | time 1897.3796ms
step 5160 | loss 6.1616 | norm 65.5105 | time 1895.8042ms
step 5170 | loss 6.3549 | norm 72.5817 | time 1899.5140ms
step 5180 | loss 6.5438 | norm 29721.8418 | time 1895.6928ms
step 5190 | loss 6.8142 | norm 298.7648 | time 1899.6766ms
step 5200 | loss 6.5258 | norm 241.4230 | time 1900.0134ms
step 5210 | loss 6.6826 | norm 162.8382 | time 1897.9409ms
step 5220 | loss 6.8206 | norm 107.1792 | time 1897.7420ms
step 5230 | loss 6.8002 | norm 396.0110 | time 1899.8654ms
step 5240 | loss 6.5475 | norm 45.0269 | time 1899.1437ms
step 5250 | loss 6.3542 | norm 769.9423 | time 1896.6813ms
step 5260 | loss 6.7386 | norm 3841.6548 | time 1900.5196ms
step 5270 | loss 6.5165 | norm 207.7403 | time 1896.3337ms
step 5280 | loss 6.4909 | norm 4.7056 | time 1896.5244ms
step 5290 | loss 6.1523 | norm 12.3074 | time 1898.3369ms
step 5300 | loss 6.8432 | norm 3869.4934 | time 1897.4111ms
step 5310 | loss 6.4105 | norm 44.9238 | time 1899.4884ms
step 5320 | loss 6.2654 | norm 3.9184 | time 1897.9330ms
step 5330 | loss 6.7064 | norm 1.8700 | time 1899.7843ms
step 5340 | loss 6.5403 | norm 298160.3125 | time 1901.9070ms
step 5350 | loss 6.6497 | norm 300.7658 | time 1897.6300ms
step 5360 | loss 6.6023 | norm 3.3613 | time 1897.4974ms
step 5370 | loss 6.9641 | norm 20.9084 | time 1897.0687ms
step 5380 | loss 6.7273 | norm 490.4045 | time 1900.7483ms
step 5390 | loss 6.9592 | norm 23.8339 | time 1899.4575ms
step 5400 | loss 6.2930 | norm 2231.8066 | time 1897.0108ms
step 5410 | loss 6.8074 | norm 14860952.0000 | time 1900.5632ms
step 5420 | loss 6.4599 | norm 593.7148 | time 1898.6275ms
step 5430 | loss 6.6201 | norm 2305.2183 | time 1899.6084ms
step 5440 | loss 6.2477 | norm 4.3984 | time 1898.2553ms
step 5450 | loss 6.1110 | norm 144.2313 | time 1904.0692ms
step 5460 | loss 6.7142 | norm 2.6975 | time 1898.4644ms
step 5470 | loss 6.2825 | norm 287.6029 | time 1896.1978ms
step 5480 | loss 6.4063 | norm 1.6894 | time 1898.3510ms
step 5490 | loss 6.3704 | norm 113589.2266 | time 1896.4722ms
step 5500 | loss 6.0794 | norm 27.2391 | time 1908.3946ms
step 5510 | loss 6.2766 | norm 26.7348 | time 1895.2072ms
step 5520 | loss 6.0889 | norm 19.7380 | time 1899.3721ms
step 5530 | loss 6.8066 | norm 2388.4080 | time 1898.0813ms
step 5540 | loss 6.6541 | norm 271.3022 | time 1897.0339ms
step 5550 | loss 6.3674 | norm 1846.1121 | time 1896.7593ms
step 5560 | loss 6.3497 | norm 5.6415 | time 1899.0276ms
step 5570 | loss 6.5035 | norm 1148.9858 | time 1896.6606ms
step 5580 | loss 7.1264 | norm 12102.3018 | time 1896.5821ms
step 5590 | loss 6.4666 | norm 44.5004 | time 1898.5066ms
step 5600 | loss 6.8920 | norm 235563280.0000 | time 1897.0406ms
step 5610 | loss 7.2125 | norm 113777.9766 | time 1899.2779ms
step 5620 | loss 6.6607 | norm 202749.8281 | time 1900.4560ms
step 5630 | loss 7.1695 | norm 293643.2500 | time 1896.6603ms
step 5640 | loss 7.0779 | norm 1977.8000 | time 1899.0712ms
step 5650 | loss 6.6216 | norm 73.5476 | time 1898.1466ms
step 5660 | loss 6.3546 | norm 9808.8574 | time 1896.7264ms
step 5670 | loss 6.4726 | norm 88.5224 | time 1896.0783ms
step 5680 | loss 6.5611 | norm 22.7355 | time 1898.6387ms
step 5690 | loss 6.4861 | norm 2.1163 | time 1898.7188ms
step 5700 | loss 6.3966 | norm 33179.0391 | time 1898.4714ms
step 5710 | loss 6.4910 | norm 2.0668 | time 1908.1979ms
step 5720 | loss 5.9942 | norm 1.5362 | time 1898.7055ms
step 5730 | loss 6.6421 | norm 430.7688 | time 1897.6119ms
step 5740 | loss 6.1616 | norm 1.9015 | time 1898.3555ms
step 5750 | loss 6.4736 | norm 1.4847 | time 1897.3873ms
step 5760 | loss 6.3699 | norm 1.7410 | time 1897.2435ms
step 5770 | loss 6.1554 | norm 1.7756 | time 1898.3285ms
step 5780 | loss 6.3182 | norm 1.4791 | time 1896.2228ms
step 5790 | loss 6.6574 | norm 276414.1875 | time 1897.2428ms
step 5800 | loss 6.7358 | norm 3.0446 | time 1899.2038ms
step 5810 | loss 6.7674 | norm 35.0096 | time 1898.5784ms
step 5820 | loss 7.0419 | norm 1284.6832 | time 1894.6345ms
step 5830 | loss 6.5108 | norm 6.0325 | time 1897.5389ms
step 5840 | loss 6.1183 | norm 2.1533 | time 1897.5103ms
step 5850 | loss 5.8852 | norm 1.8548 | time 1898.2227ms
step 5860 | loss 6.0894 | norm 2.3350 | time 1899.5514ms
step 5870 | loss 6.2325 | norm 1.6685 | time 1896.0249ms
step 5880 | loss 5.8426 | norm 1.6218 | time 1897.7923ms
step 5890 | loss 6.2219 | norm 2.2199 | time 1896.5318ms
step 5900 | loss 6.8006 | norm 1.9496 | time 1897.8109ms
step 5910 | loss 6.4836 | norm 2.2514 | time 1897.1572ms
step 5920 | loss 6.1673 | norm 172.3977 | time 1898.3769ms
step 5930 | loss 6.5517 | norm 1.4264 | time 1899.9381ms
step 5940 | loss 6.2695 | norm 1.4312 | time 1898.4938ms
step 5950 | loss 6.6269 | norm 1.7400 | time 1904.2616ms
step 5960 | loss 6.0406 | norm 9174.7998 | time 1897.1694ms
step 5970 | loss 6.3162 | norm 1.5591 | time 1897.7304ms
step 5980 | loss 5.9740 | norm 1.5963 | time 1898.3216ms
step 5990 | loss 5.8952 | norm 2.1605 | time 1897.1381ms
step 6000 | loss 6.0534 | norm 1.9657 | time 1897.2406ms
step 6010 | loss 6.2302 | norm 1.8900 | time 1898.3102ms
step 6020 | loss 6.2151 | norm 2.1685 | time 1897.2006ms
step 6030 | loss 6.1077 | norm 1.7474 | time 1899.2245ms
step 6040 | loss 6.3759 | norm 2.8288 | time 1900.4366ms
step 6050 | loss 5.9399 | norm 4.8785 | time 1897.1794ms
step 6060 | loss 6.3284 | norm 1.8039 | time 1897.6533ms
step 6070 | loss 6.3616 | norm 3.1116 | time 1898.6652ms
step 6080 | loss 6.3400 | norm 1.5607 | time 1900.3170ms
step 6090 | loss 6.2081 | norm 3.8330 | time 1898.6788ms
step 6100 | loss 7.0350 | norm 1.8184 | time 1900.4719ms
step 6110 | loss 6.0797 | norm 2.2002 | time 1897.3422ms
step 6120 | loss 6.7372 | norm 3832.6326 | time 1898.5379ms
step 6130 | loss 6.3025 | norm 1.8584 | time 1898.0038ms
step 6140 | loss 6.7139 | norm 5.7227 | time 1898.2482ms
step 6150 | loss 6.1496 | norm 3.8448 | time 1899.4985ms
step 6160 | loss 6.4722 | norm 1007.3887 | time 1896.4112ms
step 6170 | loss 6.4135 | norm 723.8983 | time 1898.5112ms
step 6180 | loss 6.4599 | norm 1103.0864 | time 1895.7865ms
step 6190 | loss 6.0438 | norm 75724.1641 | time 1900.6243ms
step 6200 | loss 6.0452 | norm 7.6169 | time 1897.8083ms
step 6210 | loss 5.7716 | norm 80.7684 | time 1898.7689ms
step 6220 | loss 6.4396 | norm 4.3281 | time 1898.8802ms
step 6230 | loss 6.2417 | norm 1911.8859 | time 1899.6215ms
step 6240 | loss 6.6176 | norm 18.5437 | time 1899.6358ms
step 6250 | loss 6.8386 | norm 169.8871 | time 1898.7541ms
step 6260 | loss 6.3692 | norm 3.2282 | time 1902.5626ms
step 6270 | loss 6.2189 | norm 11253.0127 | time 1897.6095ms
step 6280 | loss 6.3495 | norm 1.6670 | time 1903.5966ms
step 6290 | loss 6.0899 | norm 1.8400 | time 1899.6680ms
step 6300 | loss 6.0140 | norm 2.0319 | time 1899.6172ms
step 6310 | loss 6.1528 | norm 2.1392 | time 1898.7677ms
step 6320 | loss 5.8040 | norm 683.2549 | time 1899.2214ms
step 6330 | loss 6.3643 | norm 55.7884 | time 1898.2055ms
step 6340 | loss 6.6184 | norm 5.1755 | time 1903.6458ms
step 6350 | loss 5.9021 | norm 1.8870 | time 1896.5111ms
step 6360 | loss 6.0623 | norm 1.4328 | time 1899.3504ms
step 6370 | loss 6.3606 | norm 1.6452 | time 1898.5422ms
step 6380 | loss 6.1570 | norm 3.2534 | time 1897.3479ms
step 6390 | loss 5.8784 | norm 2.0170 | time 1898.6526ms
step 6400 | loss 5.9303 | norm 1.4690 | time 1897.4202ms
step 6410 | loss 6.3764 | norm 1.6624 | time 1901.6366ms
step 6420 | loss 5.7593 | norm 1.4775 | time 1896.6489ms
step 6430 | loss 6.1877 | norm 1.6941 | time 1900.2738ms
step 6440 | loss 5.9826 | norm 1.7149 | time 1900.3334ms
step 6450 | loss 6.0511 | norm 1.5656 | time 1897.3861ms
step 6460 | loss 6.2382 | norm 3.0222 | time 1901.2327ms
step 6470 | loss 6.2851 | norm 2.1441 | time 1898.5658ms
step 6480 | loss 6.5684 | norm 1.7989 | time 1899.9214ms
step 6490 | loss 6.2585 | norm 1.8041 | time 1901.3236ms
step 6500 | loss 6.2631 | norm 28.4708 | time 1902.6270ms
step 6510 | loss 5.7888 | norm 1.5174 | time 1899.2128ms
step 6520 | loss 6.0603 | norm 1.6752 | time 1900.2128ms
step 6530 | loss 6.4841 | norm 1.8363 | time 1901.1533ms
step 6540 | loss 5.8554 | norm 1.5497 | time 1898.1943ms
step 6550 | loss 6.2415 | norm 1.8869 | time 1898.1581ms
step 6560 | loss 5.8801 | norm 1.4471 | time 1898.6721ms
step 6570 | loss 6.5722 | norm 1.7490 | time 1896.6269ms
step 6580 | loss 6.0724 | norm 2.0216 | time 1900.7065ms
step 6590 | loss 6.0734 | norm 227.0136 | time 1899.1976ms
step 6600 | loss 6.0050 | norm 1.7717 | time 1898.0973ms
step 6610 | loss 5.9527 | norm 1.9483 | time 1898.7370ms
step 6620 | loss 6.5459 | norm 1.9763 | time 1898.5612ms
step 6630 | loss 5.7503 | norm 1.7948 | time 1896.6897ms
step 6640 | loss 5.7657 | norm 1.4306 | time 1899.1935ms
step 6650 | loss 6.1793 | norm 1.7174 | time 1899.2200ms
step 6660 | loss 6.1339 | norm 1.6941 | time 1898.9902ms
step 6670 | loss 6.3204 | norm 4.0097 | time 1898.2379ms
step 6680 | loss 6.7053 | norm 21.1373 | time 1900.1784ms
step 6690 | loss 6.6622 | norm 1875.4784 | time 1898.2375ms
step 6700 | loss 6.4391 | norm 1.4425 | time 1899.9677ms
step 6710 | loss 6.1752 | norm 4278397.5000 | time 1908.9539ms
step 6720 | loss 6.0078 | norm 3.6710 | time 1897.0950ms
step 6730 | loss 6.6802 | norm 2.0181 | time 1901.6192ms
step 6740 | loss 6.2799 | norm 1142.7354 | time 1896.9579ms
step 6750 | loss 6.6102 | norm 2.6892 | time 1899.3526ms
step 6760 | loss 6.3244 | norm 4.0140 | time 1897.0921ms
step 6770 | loss 6.0585 | norm 1.3938 | time 1899.0459ms
step 6780 | loss 6.4325 | norm 27.9789 | time 1898.4263ms
step 6790 | loss 6.0765 | norm 3.3563 | time 1898.1709ms
step 6800 | loss 6.4402 | norm 677364.4375 | time 1898.5503ms
step 6810 | loss 6.6032 | norm 65.0119 | time 1897.3992ms
step 6820 | loss 6.4716 | norm 1.7768 | time 1900.5299ms
step 6830 | loss 6.0126 | norm 2.0391 | time 1898.9816ms
step 6840 | loss 6.4239 | norm 1.4925 | time 1898.6335ms
step 6850 | loss 6.4831 | norm 3.2530 | time 1899.3471ms
step 6860 | loss 6.1291 | norm 2490.6157 | time 1898.5734ms
step 6870 | loss 5.7551 | norm 1.5050 | time 1900.1198ms
step 6880 | loss 6.2469 | norm 1.6686 | time 1899.7204ms
step 6890 | loss 5.9697 | norm 2.0891 | time 1901.2740ms
step 6900 | loss 5.9195 | norm 627.9039 | time 1898.1867ms
step 6910 | loss 6.2195 | norm 101.6498 | time 1901.3867ms
step 6920 | loss 6.3671 | norm 1327.6970 | time 1899.5700ms
step 6930 | loss 6.1960 | norm 79.4064 | time 1899.8637ms
step 6940 | loss 6.5658 | norm 3.5411 | time 1899.8692ms
step 6950 | loss 6.5031 | norm 9381.4756 | time 1902.4718ms
step 6960 | loss 5.7058 | norm 605.8782 | time 1898.1194ms
step 6970 | loss 6.4981 | norm 4960.4946 | time 1900.1095ms
step 6980 | loss 6.2881 | norm 391.0155 | time 1899.7693ms
step 6990 | loss 6.3052 | norm 346.3312 | time 1897.5296ms
step 7000 | loss 7.1434 | norm 807.7254 | time 1899.5409ms
step 7010 | loss 6.4103 | norm 580.0593 | time 1900.3005ms
step 7020 | loss 6.7916 | norm 4695.0757 | time 1895.9630ms
step 7030 | loss 6.4028 | norm 7879.0776 | time 1899.7936ms
step 7040 | loss 6.2908 | norm 43407.8828 | time 1898.7286ms
step 7050 | loss 6.4722 | norm 317.5351 | time 1898.5775ms
step 7060 | loss 6.4826 | norm 6.1818 | time 1898.1979ms
step 7070 | loss 6.3168 | norm 20.3373 | time 1900.4180ms
step 7080 | loss 5.9631 | norm 23.9197 | time 1898.6135ms
step 7090 | loss 6.1974 | norm 1.8164 | time 1898.2170ms
step 7100 | loss 6.1626 | norm 1.6054 | time 1898.5848ms
step 7110 | loss 6.0374 | norm 4.3903 | time 1896.2781ms
step 7120 | loss 6.5330 | norm 1.7203 | time 1896.6622ms
step 7130 | loss 6.3325 | norm 12.8862 | time 1899.1926ms
step 7140 | loss 5.3937 | norm 3.0802 | time 1896.2171ms
step 7150 | loss 6.9196 | norm 1.6098 | time 1898.4199ms
step 7160 | loss 6.8822 | norm 2.0164 | time 1900.5563ms
step 7170 | loss 5.6819 | norm 1.8466 | time 1898.7091ms
step 7180 | loss 5.7272 | norm 6.9453 | time 1897.6493ms
step 7190 | loss 6.6236 | norm 21.4510 | time 1900.8319ms
step 7200 | loss 5.7842 | norm 1.7771 | time 1903.1618ms
step 7210 | loss 6.3808 | norm 1.6897 | time 1896.6646ms
step 7220 | loss 6.2117 | norm 95.1866 | time 1901.6094ms
step 7230 | loss 6.1723 | norm 1.5440 | time 1899.6019ms
step 7240 | loss 6.2860 | norm 9.2721 | time 1900.4564ms
step 7250 | loss 6.0342 | norm 952.5845 | time 1898.0556ms
step 7260 | loss 5.9699 | norm 1.8051 | time 1899.5073ms
step 7270 | loss 6.4149 | norm 1.7226 | time 1896.4214ms
step 7280 | loss 6.4107 | norm 22.4849 | time 1899.5681ms
step 7290 | loss 6.1082 | norm 2.1608 | time 1900.1155ms
step 7300 | loss 6.3212 | norm 74.2990 | time 1899.2343ms
step 7310 | loss 6.2573 | norm 1.9578 | time 1899.5104ms
step 7320 | loss 6.1288 | norm 1.6842 | time 1901.7930ms
step 7330 | loss 6.2254 | norm 88.4082 | time 1897.6939ms
step 7340 | loss 6.1830 | norm 725.7465 | time 1900.1091ms
step 7350 | loss 6.4604 | norm 4.9743 | time 1897.7757ms
step 7360 | loss 5.4107 | norm 389.0699 | time 1895.6342ms
step 7370 | loss 5.8240 | norm 12.1507 | time 1898.8645ms
step 7380 | loss 6.2383 | norm 3.0773 | time 1899.0068ms
step 7390 | loss 6.2442 | norm 7.3476 | time 1901.1371ms
step 7400 | loss 5.8710 | norm 1.6586 | time 1899.5757ms
step 7410 | loss 5.9246 | norm 1.3582 | time 1900.1067ms
step 7420 | loss 5.6805 | norm 3.2952 | time 1898.1886ms
step 7430 | loss 6.1546 | norm 1.6394 | time 1899.7908ms
Dataloader now on shard 3 of 11
step 7440 | loss 6.5699 | norm 3.4842 | time 1898.0701ms
step 7450 | loss 6.1973 | norm 1.9395 | time 1897.7523ms
step 7460 | loss 5.7813 | norm 1.5207 | time 1899.7009ms
step 7470 | loss 6.6132 | norm 6.0983 | time 1899.6949ms
step 7480 | loss 6.5832 | norm 1.9576 | time 1899.3378ms
step 7490 | loss 5.6153 | norm 5.8522 | time 1898.9127ms
step 7500 | loss 6.0274 | norm 2.4178 | time 1919.7848ms
step 7510 | loss 6.5850 | norm 1.6770 | time 1899.1275ms
step 7520 | loss 5.9172 | norm 1.9953 | time 1898.6075ms
step 7530 | loss 5.8851 | norm 15.3630 | time 1899.9083ms
step 7540 | loss 5.6142 | norm 2.5863 | time 1898.9923ms
step 7550 | loss 5.5877 | norm 1.5511 | time 1900.2101ms
step 7560 | loss 6.2450 | norm 1.4412 | time 1898.4430ms
step 7570 | loss 6.0826 | norm 1.6830 | time 1899.2960ms
step 7580 | loss 6.0492 | norm 4.6672 | time 1901.3226ms
step 7590 | loss 6.1137 | norm 1.7639 | time 1898.0114ms
step 7600 | loss 6.2717 | norm 1.7056 | time 1896.4987ms
step 7610 | loss 5.8661 | norm 244.0143 | time 1899.0717ms
step 7620 | loss 6.2460 | norm 96.3203 | time 1969.4288ms
step 7630 | loss 6.3454 | norm 3.3598 | time 1898.4473ms
step 7640 | loss 6.5469 | norm 379.6212 | time 1899.9124ms
step 7650 | loss 6.3747 | norm 1.6093 | time 1896.8372ms
step 7660 | loss 6.0978 | norm 2.0790 | time 1898.8910ms
step 7670 | loss 6.4045 | norm 2.3946 | time 1899.7343ms
step 7680 | loss 6.5777 | norm 508.3264 | time 1902.4243ms
step 7690 | loss 5.8513 | norm 4.6141 | time 1900.0888ms
step 7700 | loss 6.6371 | norm 691.4034 | time 1897.8906ms
step 7710 | loss 6.5331 | norm 4.9913 | time 1897.9690ms
step 7720 | loss 5.8844 | norm 1.6264 | time 1897.7618ms
step 7730 | loss 6.1709 | norm 64831.3789 | time 1898.2873ms
step 7740 | loss 6.1198 | norm 3.3609 | time 1896.5375ms
step 7750 | loss 6.0948 | norm 2.1623 | time 1897.3587ms
step 7760 | loss 6.1711 | norm 1.8133 | time 1899.8885ms
step 7770 | loss 6.7190 | norm 1.4785 | time 1895.9422ms
step 7780 | loss 6.1262 | norm 1500.6921 | time 1896.9316ms
step 7790 | loss 5.7215 | norm 2.0183 | time 1969.7192ms
step 7800 | loss 5.7845 | norm 2.7460 | time 1897.0692ms
step 7810 | loss 5.9719 | norm 12.8095 | time 1899.3034ms
step 7820 | loss 5.9924 | norm 1.8546 | time 1898.3476ms
step 7830 | loss 5.6668 | norm 1110.1895 | time 1899.4350ms
step 7840 | loss 6.0998 | norm 22230.0957 | time 1899.0264ms
step 7850 | loss 5.9490 | norm 29.8425 | time 1899.2939ms
